repost_id,post_id,user_id,repost_time,like_num,comment_num,repost_num,repost_content
RDBQUbj5vzhqWals,Gggn4gdzfvQxJqIJ,r5JleFohqs6I1h4a,170,0,0,0, 这种家庭还是需要社会的教育
tfACYRhWGtfkIwj0,Gggn4gdzfvQxJqIJ,C0D5Zi_ARFVLW8Ht,163,0,0,0,
r-aAKiP2lBUd_2Kh,Gggn4gdzfvQxJqIJ,hfdC6_zaBml8H0Wk,140,0,0,0,
4zDTDGcEjIrTkU5K,Gggn4gdzfvQxJqIJ,-SrmFbUzPyFMgAn3,138,0,0,0,
Ma5qrX1pNqFZcwFy,Gggn4gdzfvQxJqIJ,2qjMYEcl9x69MNlb,137,0,0,0,
ZMhPps_lJGCADFE4,Gggn4gdzfvQxJqIJ,9Ez3vAIqEpLRMrth,129,0,0,0,
2t5XPByiGHGHQLc1,Gggn4gdzfvQxJqIJ,ibU_wZbHaYvqZ-Di,124,1,0,0, 和那个砍柯基男一家子一样 后天感砍他亲妈 他肯定还很得意，家长纵容到现在，今天踢婴儿明天就敢踢大人了
M78us4o4zROmI9Gm,Gggn4gdzfvQxJqIJ,lN3WJ10j75H-GkKB,120,0,0,0,
XofumFZIWIEPZtVd,Gggn4gdzfvQxJqIJ,IjxpmeS_YskJBGwN,114,0,0,0, 趁他还小，千万别放过他，把这坏种的狗腿给剁了
M2QhsvntrA0Kg9PA,Gggn4gdzfvQxJqIJ,Y9cn1VnGzSjr1o4p,110,0,0,0,细时偷针大时偷金 这样的小孩 这样的母亲 喝
yRAxaWlLxPbTLvkA,Gggn4gdzfvQxJqIJ,9e0iC3q26uKPDCAI,109,0,0,0,一定要调查出来，不能让其自由作恶。小的偷薯，大了偷牛！！一定不要小看小小的教育！！😨
8SWoQyL0Qv-2Z888,Gggn4gdzfvQxJqIJ,9e0iC3q26uKPDCAI,106,0,0,0,这是什么样的父母啊？？教出这样的子女？？？教育堪忧！！
K--R-pJw-h6lx5mw,Gggn4gdzfvQxJqIJ,gd0bYXZ-Wogc1Rzi,99,0,0,0, 后天感砍他亲妈  他肯定还很得意，家长纵容到现在，今天踢婴儿明天就敢踢大人了
BTEfEaZ3gi-Bf67p,Gggn4gdzfvQxJqIJ,7FKjkg-ehJnTPTGW,93,0,0,0,
ZIj4t2IbeLxSXR6_,Gggn4gdzfvQxJqIJ,UFAphjLXMj6AVnl6,65,0,0,0,
FE_efdcNnGriKNTq,Gggn4gdzfvQxJqIJ,lqPPyM3Zzjyz9-on,59,0,0,0,
oPUiorTCGISTIIrW,Gggn4gdzfvQxJqIJ,JS0TwMJa-BN4_XjY,59,0,0,0,傻*东西，没妈养的，喜欢踢就踢你自己的头
H_1tj-Rw28mmxbYj,Gggn4gdzfvQxJqIJ,dGiszwG9TjltxWJZ,49,0,0,0,赞  
n5ZvrHvE5nE9eIP5,Gggn4gdzfvQxJqIJ,eAx7KZd2rDydzvIt,48,0,0,0,
_f222pLqMA7LpMtx,Gggn4gdzfvQxJqIJ,2ZMi3gzXM75gq8Ql,45,0,0,0,
dWCIA-Kv8k2eoj_c,Gggn4gdzfvQxJqIJ,Y8dnq3apG3_NEOMX,42,0,0,0,家长等着自食其果吧！
ZF7HivCxkLikqt8-,Gggn4gdzfvQxJqIJ,DWGkWIMFPuN9xdjD,37,0,0,0,
tquhvKq7z1qE3382,Gggn4gdzfvQxJqIJ,bdGPLWWoZDPLEYmY,37,0,0,0, 腿不要建议锯掉
zi-v2LW93cZmahKa,Gggn4gdzfvQxJqIJ,UbVGrY7G5fwCyBeR,36,1,0,5,和那个砍柯基男一家子一样 后天感砍他亲妈 他肯定还很得意，家长纵容到现在，今天踢婴儿明天就敢踢大人了
c9S2wGdpZvRRVOf4,Gggn4gdzfvQxJqIJ,gArPSFwn8U9ajIMO,35,0,0,0,
5eKkGayPwfsuzQZJ,Gggn4gdzfvQxJqIJ,dn61tuzD42pzhDNi,34,0,0,0,
G11F6sBLbrhPkvXF,Gggn4gdzfvQxJqIJ,wNA0V1k-TakG7kOT,34,0,0,0,
N1PhfiWHwLoiDfYz,Gggn4gdzfvQxJqIJ,zjcWTowEwq-zmMgx,30,0,0,0,
WtPrfMa59ZBjQxp_,Gggn4gdzfvQxJqIJ,xSx_V3cEPmB6s6lr,26,0,0,0,
92K5qSEo3SrNY7Hp,Gggn4gdzfvQxJqIJ,hrZjvE2yE3aq6fPL,24,0,0,0,
s5xYc8StnYatSUQS,Gggn4gdzfvQxJqIJ,yyOhRUjlAlYaa_q0,21,14,0,0,抓他，不能因为小
v7qo_0WzbHBV5uD5,Gggn4gdzfvQxJqIJ,wBeQ1QcYIbxt4qQn,18,0,0,0,
7q-iQkzmhYCW5HR6,Gggn4gdzfvQxJqIJ,gd6s_iBbLOFZPYdM,17,0,0,0,
JlTpkrYUA_DnMzow,Gggn4gdzfvQxJqIJ,VS4AqzivBVVwol3a,16,0,0,0,
o1XZI1WOD8EIaMFa,Gggn4gdzfvQxJqIJ,FPb_zyYJYS3RMJ2q,14,0,0,0,
c57H2-h-u3u87vR6,Gggn4gdzfvQxJqIJ,JxXThX9fws-Nei0d,13,0,0,0,现在看这样的孩子我都觉得像是xyy基因
LzJXWiyTfmaySY_W,Gggn4gdzfvQxJqIJ,zlj2c0j0wA3UgaVP,10,1,0,0,哈哈哈哈 告诉他就该这么做他能活到十二岁算我输
b3gwx1GMEWUYTbYa,Gggn4gdzfvQxJqIJ,nzBGqky80fhoqs6K,9,0,0,0,
ouOuHnrdHkvaXE38,Gggn4gdzfvQxJqIJ,zSmTICOLOEZpbWb_,9,0,0,0,
4RlecKB1Floi9p_O,Gggn4gdzfvQxJqIJ,lN3WJ10j75H-GkKB,6,0,0,0,
IXUFeAKoFalotR6r,Gggn4gdzfvQxJqIJ,wFV_GlO8xTGC8mhE,6,0,0,0,
Q7fFx9o8sEBIKEN5,Gggn4gdzfvQxJqIJ,tfzJswQL1yapuehN,5,0,0,0,
TXlDf5BtCEVY3nkG,Gggn4gdzfvQxJqIJ,m4EaxiFd7AJsm4Rj,4,0,0,0,
I-bUKny-i-aiAXO7,Gggn4gdzfvQxJqIJ,kzIa4WhB8RR-Trhe,2,0,0,0,
C52veNS4D4pcFTxA,LAbeXKiXavcdyNDP,-2fHSEv-0BUMV-A9,2489,0,0,0, 
R8l5urw6V6cZZtZH,LAbeXKiXavcdyNDP,xTXBmG_LPO2YKJFZ,1474,0,0,0,
DyCxgVbOwgGyxcLY,LAbeXKiXavcdyNDP,CJiJ6XUZgu2eBmRa,1379,0,0,0,
oCjea-Ds7iuaTE6i,LAbeXKiXavcdyNDP,oAdPVxfy7tgpca0S,1369,0,0,0,
ntctqK869vQe7a-Q,LAbeXKiXavcdyNDP,Z9kXC2lZb5SiuD_1,1304,0,0,0,
OcfsyOnobC5FADpm,LAbeXKiXavcdyNDP,ZtxgwX489_-OnQu0,1273,0,0,0,沸羊羊继续救，倾家荡产地救，奋不顾身地救。这种事情越多越好，让沸羊羊付出一些实质性的代价以后才知道什么叫痛。
R7ztNIUeMX-wjGK5,LAbeXKiXavcdyNDP,guAMkitRoj3iZUeH,1268,0,0,0,不要冒险去救任何女宝
6pgqOwTEZjjH12gs,LAbeXKiXavcdyNDP,hB-fbDI3huJU7Buw,1264,0,0,0,
GNvTW8auK-N0loh2,LAbeXKiXavcdyNDP,oG6WS_ZnBEWWjb-2,1262,0,0,0,放下助人情结 尊重他人命运
uzctold9L5d4MLs2,LAbeXKiXavcdyNDP,xLXcgqKf967xWuTd,1253,0,0,0,
fmFrB1th66uhXrYV,LAbeXKiXavcdyNDP,KBghmBFTJUhp0FlT,1240,0,0,0,
bQeYyU8AA_-Iij_c,LAbeXKiXavcdyNDP,QBGUIrAdWt18_C1G,1231,0,0,0,点了
ufLXr7l6PRAdmMp1,LAbeXKiXavcdyNDP,Evb-gU1Y-WGWLQ-0,1209,0,0,0,图里的那些话只能让好心人心寒，真是不配做人阿
JqObj9WcaJUEPwsl,LAbeXKiXavcdyNDP,aABG_LcdSNB5SO7o,1151,0,0,0,
BmsS5Z7s_oqwnwtC,LAbeXKiXavcdyNDP,2-1gXNAsIVTqhCx0,1116,0,0,0,
twKUG-ekgnXeh9fB,LAbeXKiXavcdyNDP,-aX4RZiUIgp_Gu32,1095,0,0,0,
_YlOz5QdVQ-98Z1y,LAbeXKiXavcdyNDP,mzUF-NvDcVsLnEzG,1076,0,0,0,
UhapNY3vy-Q2vm3k,LAbeXKiXavcdyNDP,Bztz5X8l0VDSlTzD,1057,0,0,0,尊重他人命运，不要违反妇女意志！
SSCJYlAHjMeDHdpK,LAbeXKiXavcdyNDP,d_cTP1JZqMOYkG6p,714,0,0,0,
VEHk98KsFHkX1Ygk,LAbeXKiXavcdyNDP,hpLzzL3aCZpduYQD,604,0,0,0,
WTmTGo8RqEPybg3A,LAbeXKiXavcdyNDP,YcD6QIw9C9QkALz9,564,0,0,0,
Yb8Mq9XwISAPt5He,LAbeXKiXavcdyNDP,aumtcA_KTNYmvoEK,563,0,0,0,
U__UjpF0UM9i_rIO,LAbeXKiXavcdyNDP,IL9bXhKcThbjAtCC,538,0,0,0,
XUowbkYSGOtqM8Kk,LAbeXKiXavcdyNDP,idXVTfJ3jUuw0Xio,519,0,0,0,就是因为有太多这样的贱人，以后没人敢救了
BlMB-CiuLpaeEQMe,LAbeXKiXavcdyNDP,FK9VSjgIma-hb_4K,502,0,0,0,
tiOTxdDRp7hmkYNO,LAbeXKiXavcdyNDP,JQV4I2iu1tuzHKbS,452,0,0,0,
vU-LkpN0b-t1bQV3,LAbeXKiXavcdyNDP,KMu5RBkKKb0nW669,439,0,0,0,
yn-NL5wuqm4Y3QGS,LAbeXKiXavcdyNDP,ZcGQJ2VMkbb_y79r,436,0,0,0,
TcSG8FE4fM4RESUm,LAbeXKiXavcdyNDP,I_5FabYFAZt7HM13,435,0,0,0,
PVyOBf4OvLOoGeHQ,LAbeXKiXavcdyNDP,IR2Sk34SAvgbWb5O,434,0,0,0,
ayKSPiTjsNj6629T,LAbeXKiXavcdyNDP,0-eDKXYuvkPxLDto,419,0,0,0,
_aOI7p5Kmj52LrVZ,LAbeXKiXavcdyNDP,pkyvX6lLoLig2lYP,393,0,0,0,尊重他人命运
VBPSTo92g9XyaqXv,LAbeXKiXavcdyNDP,1aJdpcYmita9k19K,331,0,0,0,这种事属于该死的，我们这个时代太好了，该死都不用死了
AYk7qJn3OgyazUPZ,LAbeXKiXavcdyNDP,ZUOL_NueuspJxlFn,329,0,0,0,
Tams3v1thtQ0pImI,LAbeXKiXavcdyNDP,7RdC-PiWDRAgC2gm,328,0,0,0,
tFRwVMC2AwhhFLwA,LAbeXKiXavcdyNDP,8OoYkfNNOFD5wDsM,313,0,0,0,
6czzpUofIOM0U69i,LAbeXKiXavcdyNDP,fj5pbJV2Xuw5Pf-z,289,0,0,0,
Jx3eRuh1BH4dMx-F,LAbeXKiXavcdyNDP,lbgGnZBRBWY4W40d,288,0,0,0,
geWPn3Op1e0azj4o,LAbeXKiXavcdyNDP,YegzXf6eNRZy8D4E,250,0,0,0,
gTMKSPZN7doF5sUr,LAbeXKiXavcdyNDP,grJIusyb8ePJec23,228,0,0,0,
dLVnUpWahUoPmkky,LAbeXKiXavcdyNDP,P_8Y2Qpy91EIVrWH,209,0,0,0,
sids63XjrA43jlUs,LAbeXKiXavcdyNDP,1jYFt-H7_MOmdh3W,162,0,0,0,来个小作文哭诉夏尔巴人xsr，这事就好解
P5FlzPt36inHe-Jq,LAbeXKiXavcdyNDP,fvW1JokcyYOPnFp9,157,0,0,0, 全世界都在教如何爱护女性，却没有教男性如何爱护自己
4C0cbZYIdHgjnIc1,LAbeXKiXavcdyNDP,1Hbezdvd0mCnGqVo,113,0,0,0,
CjOqmgUABB9IR-3G,LAbeXKiXavcdyNDP,ULFhPWokOn0umD6O,110,0,0,0,
GyRoO188xOUV-6p_,LAbeXKiXavcdyNDP,i9sVoePUc6PXHX7I,67,0,0,1, 放下助人情结，嘲笑她人尸体
215BUWN_-Wi38hQS,LAbeXKiXavcdyNDP,-jtcF5zx3f4IAV4V,64,0,0,0,第十一张截图，真的是畜牲吧
20s8lu8USP_aFPuX,LAbeXKiXavcdyNDP,OIQFHi8ZRbkhfxBD,50,0,0,0,
myNYqJOJx_UgfqsG,LAbeXKiXavcdyNDP,xrF4GI4sZHu6VyjI,49,1,0,0,让她们魔怔去吧
tPV7y8a1l5tlWKm4,LAbeXKiXavcdyNDP,DEZ_SA8yeLR5Hh_T,23,0,0,0,不值得
ShdtQ2VhA2wOhUbS,LAbeXKiXavcdyNDP,URvgnbsxb5IsT8-O,13,0,0,0,
hccsuTy5Y0dNfvky,LAbeXKiXavcdyNDP,HFmgr2TIJkVGxGpN,8,0,0,0,
AbzFJfahwlOy8t81,LAbeXKiXavcdyNDP,opOfZP_4JxquXQiv,6,0,0,0,
OJGercLqOMULlX_o,LAbeXKiXavcdyNDP,TkaKoI0RIBK4CkUz,5,0,0,0,
6iPphEMLBFOCndO0,LAbeXKiXavcdyNDP,KgFlmfVobWBa3E3W,5,0,0,0,
RJCvi58JgNdHxk1T,LAbeXKiXavcdyNDP,PcWbN6pvtsBIezzW,4,0,0,0,
EbEJIianlN3kvTWv,LAbeXKiXavcdyNDP,22niWEnMONI8DpAD,3,0,0,0,
WKFvIfnlJQTpbFCR,iaE5vS3zDGUoevQP,k5V13Y5mxq0ih6Nx,641,0,0,0,都不是穷人，能玩爬山的怎么会穷，特别还是爬珠峰，而且已经到了8300看看就行 羡慕嫉妒恨
AZEhqNXVB5FXgZr7,iaE5vS3zDGUoevQP,rhKW58a4RG94yhSF,491,0,0,0,
ZhZZKzGgoWjp_6Mb,iaE5vS3zDGUoevQP,8Eab0REtKVE_9ls-,453,0,0,0,最高海拔老赖，真的刷新个人认知！
IZmo_MzkyQu5Z7ER,iaE5vS3zDGUoevQP,YZUCrV2784epKPZ-,284,1,2,0,你是懂小仙女的   仙女总在恰如其分的时候共情。
D7sM5eurTVfFUQ6J,iaE5vS3zDGUoevQP,uzB4mEAWIwHLldT_,239,0,0,0, 好像是要开发票
mbZfU3cH0yGzGQfm,iaE5vS3zDGUoevQP,dBCmMbWP7VuLneQu,197,0,0,0,
OFk8DlmWm-45WK3V,iaE5vS3zDGUoevQP,FI3YdWHHLOLaToaC,107,0,0,0,这个所有人性的写照。刚经历过。。
JEILm3y55ZyEhis_,iaE5vS3zDGUoevQP,Jsm2sNZODSR489-1,52,0,0,0,
hv58zlqYXiZVMQz0,iaE5vS3zDGUoevQP,MKFH6xyfU2MKDNlL,36,0,0,0,
X9NaRKBEayUEjpi9,iaE5vS3zDGUoevQP,X0r_6o4TrhjvEuID,16,0,0,0,螂以类聚
67FXdcbuoUSdNF18,iaE5vS3zDGUoevQP,i5q9ZamOwlQU4Ecs,14,0,0,0,
-2blh-oYPIWJsfoQ,iaE5vS3zDGUoevQP,sd9anFNaYlpVP7r3,5,0,0,0,#双足奇行种#
uPiwAOGq67-VcRgV,F_zoTMF0M3OyZVOp,09vv9pfVX6VFoMQ8,440,0,0,0, 自尊心这么强当时就应该拒绝救助。
rGvVpIaOU_hcC0hU,F_zoTMF0M3OyZVOp,n932NfVVFQFZd9VL,242,0,0,0,
t3GrgaJeaWQlTCEh,F_zoTMF0M3OyZVOp,DtthdhuuL6yE_C5w,205,0,0,0,自尊心这么强，应该出十倍的钱给人家才对嘛
B7Ghr-AZ_HVAwzh9,F_zoTMF0M3OyZVOp,-Kg4DYJiTiXsB-lM,182,0,0,0,看了原文，对三联很失望##珠峰被救女子不付救援费背后#
BYUeLoCKhnO8Kkfc,F_zoTMF0M3OyZVOp,qEXqND15VyLTw4y-,66,0,0,0,自己的自尊心很强，为了保护自己的自尊，就去无视或侵犯救人者的尊严？这是哪里来的道理？这给以后出现的遇险人士带来可能无人再去施求的严重危害。这是她的所谓尊严能承担得起的吗？她的尊严在生命面前一文不值！只证明了她的自私和缺德！
OAnP6G-Nfw8roLb7,F_zoTMF0M3OyZVOp,FwjBKtIviCSgRBLm,64,0,0,0, 自尊心这么强，最适合做万年冰雕了
gF5zmBeMKOf8WF1n,F_zoTMF0M3OyZVOp,3Pq0Yxh6EzEHLKLk,51,0,0,0,活着还有啥意思？
dVrMZbed6fXgozid,F_zoTMF0M3OyZVOp,XjDLQ-pDRLQYN-oY,16,0,0,0,说一件真事，曾有好友找到我，说某甲欠他一笔钱久未归还，我跟某甲很熟，就说不至于吧，某甲很有钱的，咋会不给？于是就一起找到某甲，某甲很热情，聊东聊西，就是不聊钱，中午请我喝好友吃饭，叫来多人相陪，一看档次得小一万，敬完酒某甲就借故离开了，好友对我嘀咕某甲也就欠个五六万。
EPBroQF1_QQuqB7Y,F_zoTMF0M3OyZVOp,EisEaMszzPgp4KAG,10,0,0,0,
i7uoOSkpcmAYbTym,EijQiCNHyOpowTuQ,1YLe_rJ_kybORY8F,365276,0,0,0,🐎
vsbiZvJmkP5PYmX6,EijQiCNHyOpowTuQ,DRvh5QtMhBG7wpNC,46871,10,0,0,马
-PTVX4H9dEBySXfU,EijQiCNHyOpowTuQ,JY_rBXxL4II-QubG,38437,0,0,0,下周安排
UapH5UWMgjzuaZzx,EijQiCNHyOpowTuQ,8e_pLNs4FH93tB2O,28656,0,0,0,存
8e8UiPtUJwl-lrlV,EijQiCNHyOpowTuQ,kSQZYUcYk-xeAB1H,22757,0,0,0,
w9vmIVMNS0jyFQxV,EijQiCNHyOpowTuQ,q6eYUWxLzXTR79rV,9531,0,0,0,码
jWLWxJUmjRMCuxCb,EijQiCNHyOpowTuQ,TSbEhHZXmydtMFHg,9257,0,0,0,
icAGZprOX4sb00Zs,EijQiCNHyOpowTuQ,7hynBjMS5_2jKEUB,6686,1,3,0,好可爱的小狗。
7DZBU02DbZmOIxQx,EijQiCNHyOpowTuQ,EkNPLeKc6phlbMVS,3891,0,0,0,马
QHGVokmZN45ZPME-,EijQiCNHyOpowTuQ,Sc3aTiDtK30uKApy,1235,0,0,0,码码码
LxyPkjSPYnnwylun,EijQiCNHyOpowTuQ,IRAn5LyqIzW8ulFU,690,1,0,0,
ks9SQv8fpELkVKjN,EijQiCNHyOpowTuQ,w03IePyqpjNNDY2Q,665,0,0,0,马
uKBBzuDBhYPBwFAl,EijQiCNHyOpowTuQ,RzDMjyT2L6-ygR4C,516,0,0,0,得新家装修好了想去一趟景德镇~｜游
LZUUqNPTH_v8shkZ,EijQiCNHyOpowTuQ,TsnKLuxZPlmFuC8D,124,0,0,0,
1msghBxDC_XH88No,EijQiCNHyOpowTuQ,755jeVLOJ8t9yXYq,82,0,0,0,#旅游#
KGuPpF_DVhn_c4tT,WxBec3OTKCcpLUAx,RT6c6YdXqnIOQ5IY,6513,0,0,0,
O4JIYJKSutO8PYEF,WxBec3OTKCcpLUAx,uRzOJDSdDY1Vk1OQ,2626,0,0,0,
pSPG5gFowelXqd_I,WxBec3OTKCcpLUAx,SNCr4IgpGIv3Wuu4,2156,0,0,0,丢狗的人能不能给我死光蹲蹲后续
It4CBBkWH7ABNQYv,WxBec3OTKCcpLUAx,uUmyBaiwl3jtes9Y,1878,0,0,0,谁这么狠心啊
LMxScztG4rGDsDR-,WxBec3OTKCcpLUAx,24g5EZjFCoRk_Vqf,1358,0,0,0,
PdprZap-hVKC9wEW,WxBec3OTKCcpLUAx,X9x796dPZZzCdIbT,1321,0,0,0,
u82BBvjGJ540dTcu,WxBec3OTKCcpLUAx,WTWi_Q9vdndKErzy,1244,0,0,0,
SqhbaXlK31mTgsEV,WxBec3OTKCcpLUAx,URkLqQfU89fZkFcF,1120,0,0,0, 后续：目前有奎屯的流浪狗救助组织可以接收，现在就是需要有附近的人找到狗狗送过去！ 救助的姐姐在奎屯，☎：13809921293
I_2lZmbXGBVug7j9,WxBec3OTKCcpLUAx,gm5QSWCaLZVV7tTw,1111,0,0,0,这的人能不能少作孽，别说不务正业又没文化的乐色，号称受过教育的所谓留学生，也大把在国外遗弃宠物。搞不清楚是家教不好，还是胎里带的，遗传的。
by4L3V82Tg-2x7ZP,WxBec3OTKCcpLUAx,y__UuMpKnGsmGOt2,1105,0,0,0,
790v8kwATda7Z54I,WxBec3OTKCcpLUAx,6-E9aEf6L45mDpVo,1086,0,0,0,
86_oH5lVswEm85H8,WxBec3OTKCcpLUAx,6ZaDx2938q5x05BO,1064,0,0,0,
eDsB-kKNghrjyM68,WxBec3OTKCcpLUAx,1Xg6aGgwKAc-GpIE,956,0,0,0, 后续：目前有奎屯的流浪狗救助组织可以接收，现在就是需要有附近的人找到狗狗送过去！ 救助的姐姐在奎屯，☎：13809921293
YY4Qqs9lIbmZFItj,WxBec3OTKCcpLUAx,Lw06BGH2RRnZhEfi,947,0,0,0,
N-O4xEKbdU_Bl5MN,WxBec3OTKCcpLUAx,6zyPr0jE1UNBJO41,900,0,0,0,
v35phGuC2AsiNtNi,WxBec3OTKCcpLUAx,-PolsrJComusliOe,868,0,0,0,
TV8WHC0OfTgAxLwK,WxBec3OTKCcpLUAx,j-Lxb3nUBntJATen,825,0,0,0,太可怜，萨摩耶完全就是个可爱的憨憨。没野外生存能力。
DTk2dsuVVgA2q2V-,WxBec3OTKCcpLUAx,B1aLgECfPvrPMfFd,817,0,0,0,
Mw2uqhJXPRF8XjIU,WxBec3OTKCcpLUAx,5-hf5dMzYjcyfNA_,814,0,0,0,
Gf-SzxN5tWNhlq4A,WxBec3OTKCcpLUAx,ZGhLIOdWSIaBIhM4,771,0,0,0,
Pffyi-ei2nomi6Xo,WxBec3OTKCcpLUAx,PWCcUOFZFKvstN83,768,0,0,0,
ZkEJb4BNTZIazCPc,WxBec3OTKCcpLUAx,9__7aECIaNv1f9Fr,760,0,0,0,
xoIzUh5b19WiSkXA,WxBec3OTKCcpLUAx,74OryYuoR227Yr6u,718,0,0,0,天哪，新疆伊犁那拉提-巴音布鲁克路段的耶耶！！！！
GAaAUQbl3038xFTr,WxBec3OTKCcpLUAx,RnFPIxfL0y-D73DS,713,0,0,0,
xkWERVWAFGYMeDgk,WxBec3OTKCcpLUAx,LqKcYJtUPe_Ao6w7,707,0,0,0,
m2B48Tg3A6LO0Azn,WxBec3OTKCcpLUAx,nAnorsqUt6qszOZl,677,0,0,0,
8pugwOQT3Rwo9SZ4,WxBec3OTKCcpLUAx,iv6EhzGJzWJIrwiq,670,0,0,0,repost
RP1AyHau0qR41YsO,WxBec3OTKCcpLUAx,Kv6m3Q8Jg5Evlg7r,667,0,0,0,
w0-dnRZONux3Ppgm,WxBec3OTKCcpLUAx,gYVaB6p3qGRjOIDg,660,0,0,0,
Pc3ucRB0mhhMM9Iw,WxBec3OTKCcpLUAx,XvXR1pdN27bENIBN,657,0,0,0, 
5lmfckrX163AU5L-,WxBec3OTKCcpLUAx,ZFM-6rVIC0vvA75Y,635,0,0,0,
R3Ywtfmxc5K4uhle,WxBec3OTKCcpLUAx,tHYcOlE9hP8AcGEP,622,0,0,0,
KOGuPtLMSikDY_1H,WxBec3OTKCcpLUAx,lDzqNze4rWmmBe74,622,0,0,0,#领养代替购买# 新疆伊犁：g218那拉提-巴音路段有一只流浪萨摩耶，求助。。
GiOY0YFkaHrCOuLd,WxBec3OTKCcpLUAx,Xnn4wRWdTL2EchvE,603,0,0,0,
TwLAUWWg2rgaVsg7,WxBec3OTKCcpLUAx,mjszIKkXV6hut0n2,592,1,0,0,
e6vwPpkT26NQph_Z,WxBec3OTKCcpLUAx,ItFTcdvBMphP2KA7,584,0,0,0,
e2T7u8osJy3wy68B,WxBec3OTKCcpLUAx,r_ZgOmXOzQEOQLDa,565,1,0,0,讨厌你们这些抛弃生命的人，去西藏也不会被保佑得到心灵的安宁
TiAsRFN5Pao3tk5V,WxBec3OTKCcpLUAx,WcpV_4dRw1qUkF5v,561,0,0,0,唉
j215k9xtxB2aquQU,WxBec3OTKCcpLUAx,2lke-yRn4d51s7Iv,560,0,0,0,
MH2l-__8-FMCGwCi,WxBec3OTKCcpLUAx,Gqoj0kMWk4fhdskt,523,0,0,0,丢狗的贱人都暴毙
EnGw7873_eo2dDo2,WxBec3OTKCcpLUAx,O7_L3mM914nGjfRW,503,0,0,0,
Dncoqh-kzrJbcDLG,WxBec3OTKCcpLUAx,M7Mm5KTqRY6JxYc4,499,0,0,0,新疆伊犁g218那拉提-巴音路段 萨摩耶寻主
qrnXxzjvCZIZThsv,WxBec3OTKCcpLUAx,GL5pXxiRtAHHNb3n,467,0,0,0,
PQFJIUS1nOWAk2wG,WxBec3OTKCcpLUAx,Lw06BGH2RRnZhEfi,448,0,0,0,
zoXceylxz6tUaVgN,WxBec3OTKCcpLUAx,AcUuUPcqxVoaOrR0,318,0,0,0, 
O6SB7Xxbw6LFIl8g,WxBec3OTKCcpLUAx,0aKBx_rLZ8hGVSig,229,0,0,0,哭哭了怎么会把耶耶丢在这种地方
xhi8HBbghgFioz75,WxBec3OTKCcpLUAx,me3mkSgNRQxWQTnW,220,0,0,0,小宝……
akGiap3aJkUxyZ7R,WxBec3OTKCcpLUAx,or7Reg8aXcnOPmBu,211,0,0,0,怎么能有人那么坏把小狗丢在路上啊
rVry6Njx2Cvy0f3A,WxBec3OTKCcpLUAx,NuQjruKjgNLqRwlz,199,0,0,0, 
K3Ed01NcC76qKlai,WxBec3OTKCcpLUAx,ARjOvPy3mkClcwCS,191,0,0,0,
BmDQGZTpoFIQcSxf,WxBec3OTKCcpLUAx,H9viIQTBhnKwwoY8,184,0,0,0,唉.......
Uj_jBVZP5dHvP2d4,WxBec3OTKCcpLUAx,29rknCajtQNJszeI,172,0,0,0,转发
-u7aBlr5EdCxod3M,WxBec3OTKCcpLUAx,de3Wf9C-v67_3Gub,167,0,0,0,
9Hn8g90kJ-DEFsh_,WxBec3OTKCcpLUAx,iFGlAPPgWwPj2qlI,163,0,0,0,
U8ZGWxAMNILhw0Eh,WxBec3OTKCcpLUAx,sVOewaUoP6_VfPrY,143,0,0,0,
0WpoWrrQiRdmJ0qA,WxBec3OTKCcpLUAx,-WgDvYiyD9_D0Ml9,134,0,0,0,
BfJV2RrAcKYwPQ9S,WxBec3OTKCcpLUAx,44eWDPw66EexPXfo,133,0,0,0,
LOscxBt7waXqBBJh,WxBec3OTKCcpLUAx,x0afEWErz8_Q6YBg,129,0,0,0,！！
HNmKGGJFz70So1I_,WxBec3OTKCcpLUAx,h-Vg7csqdlaNuWRw,128,0,0,0,好心疼
5EvBTSRCeM6aGRMj,WxBec3OTKCcpLUAx,TaUARM9xg1J3U5vX,127,0,0,0,
9YpNUyPcpFTgQpZg,WxBec3OTKCcpLUAx,XCvG17QaRX2zBy1f,126,0,0,0,
TgI3qdE3gjuP3HIB,WxBec3OTKCcpLUAx,uubQdGldkstGeQUk,120,0,0,0,！！
4SLbBIk8DJxedUgc,WxBec3OTKCcpLUAx,y__UuMpKnGsmGOt2,92,0,0,0,
K9v4Cc9N-X8ZT_cn,WxBec3OTKCcpLUAx,ozoYQp6vY7VA-JlP,80,0,0,1,新疆伊犁g218那拉提-巴音路段流浪萨摩耶！#椰盟狗狗寻主#
Ell_E4tbqqZbeplT,WxBec3OTKCcpLUAx,O5ZSTths_JwyUthC,80,0,0,0, 
yjkC_7wbKYxg_Ovo,WxBec3OTKCcpLUAx,SpjW5sp5Fr93VRsA,68,0,0,3,
29ZfrzDTEVxn-UuM,WxBec3OTKCcpLUAx,5ALwWJrf3QYcPFLV,66,0,0,0,
_OlrKdW40GdmKc-I,WxBec3OTKCcpLUAx,dY5x80uoXcW828tw,65,0,0,0,离谱！！！
ClJPa5liuuCo8-7J,WxBec3OTKCcpLUAx,b12NsM28KPBJ74u1,65,1,0,0,救救耶耶
YPISGI4mIssaPozT,WxBec3OTKCcpLUAx,b12NsM28KPBJ74u1,64,0,0,0,repost
